Trait,Marker_ID,Estimate,SD,Model_Frequency
t1,7,0.0011838409277086744,0.006047048500872691,0.13999999999999999
t1,12,-0.000652522452084379,0.005627970824854686,0.18000000000000005
t1,19,-0.00033849750258730884,0.010130390270752923,0.14999999999999997
t1,20,-0.0009045842975435126,0.006481960002269386,0.19000000000000009
t1,29,0.0004692788926570915,0.007983869813488817,0.18000000000000005
t1,44,-0.0014964356011606904,0.007576022216856987,0.09999999999999995
t1,45,0.0008832910782475229,0.009789504873011438,0.16000000000000003
t1,53,-1.6101941471800114e-5,0.008702756349886214,0.13000000000000006
t1,69,-0.0008716452058134296,0.005960665479727899,0.12000000000000005
t1,107,0.000841724799335051,0.006578487425168857,0.16000000000000003
t1,116,-0.0005625637075455374,0.01038583322125077,0.17999999999999985
t1,122,0.0012074737043663284,0.006824519047118257,0.15999999999999998
t1,126,-0.0001245479261665327,0.006919196898512034,0.15000000000000013
t1,128,0.0013065627334857602,0.00810314616187619,0.16999999999999987
t1,141,0.00015292774867273646,0.010148631548909397,0.17000000000000004
t1,142,0.0004214396363279387,0.0065706764071246865,0.15000000000000013
t1,150,0.000601745963842446,0.010213959044165813,0.15000000000000008
t1,168,0.001192442015841882,0.005359493774942968,0.12000000000000005
t1,186,-8.18977065283281e-5,0.010314322141561213,0.13999999999999999
t1,208,-0.0013222903126057677,0.007370590329145197,0.13000000000000006
t1,212,0.0010394861163379602,0.006309440571816007,0.11
t1,213,-0.0008490179031549698,0.00950984430609587,0.13999999999999999
t1,214,0.00037808637729025234,0.009089982641762704,0.1799999999999999
t1,218,-0.000829959706729833,0.011451401011704616,0.13999999999999999
t1,219,-0.0013424936894544535,0.009487714956201605,0.18000000000000005
t1,227,0.0013640599840765938,0.008791190510132484,0.15999999999999995
t1,234,-0.0006480260744418251,0.009579330753272896,0.16000000000000006
t1,248,-0.0018654095290324929,0.009687932998461993,0.15000000000000008
t1,259,-0.0020316650901280454,0.009663989553639474,0.17999999999999997
t1,261,6.244316157587442e-5,0.006088894747948215,0.13999999999999999
t1,270,-3.6556942843381026e-5,0.005471013282669688,0.15000000000000005
t1,287,-0.0029970199728756234,0.011748288243510804,0.20000000000000004
t1,295,-0.0020447564072499144,0.010668481605767145,0.19000000000000003
t1,320,-0.002235187272077591,0.011431005120224583,0.16000000000000011
t1,333,0.00020971219690210118,0.008481474861819945,0.11
t1,338,-0.0008728603845928838,0.006848913900516212,0.16000000000000003
t1,345,-0.001601540476409603,0.010274487519102104,0.15999999999999995
t1,369,-0.001664633187715559,0.009295130562014716,0.17000000000000004
t1,384,-0.0001300136743111617,0.008460376293132697,0.16999999999999987
t1,390,-0.0026472324661315516,0.008917224903778847,0.16999999999999998
t1,392,-0.001741577184954371,0.006405300689972469,0.13000000000000003
t1,393,0.0011947834335155232,0.008915444484203847,0.15000000000000008
t1,419,-0.0009775735866838135,0.008763333764907556,0.13999999999999993
t1,443,-0.001138271764139124,0.011632057592620851,0.13999999999999999
t1,466,0.005928275472393756,0.01607825825282832,0.2100000000000001
t1,481,0.0005024744132465344,0.004934573002696466,0.12999999999999992
t1,489,0.001419669929369114,0.008346375223738014,0.13000000000000003
t1,509,0.0002146263316522663,0.009944329761637309,0.15000000000000008
t1,513,-0.001986406669435415,0.008945490615680092,0.19000000000000003
t1,523,0.0020002817940679746,0.00970078287461465,0.16000000000000003
t1,525,-0.0008564221949582842,0.008029917366875592,0.13999999999999993
t1,529,-0.0011277950510510141,0.0058626573918522,0.13000000000000003
t1,540,0.0008278202636092659,0.0072308488766493,0.13999999999999999
t1,547,0.00046440682844350265,0.007590034238294156,0.13999999999999999
t1,560,0.0022552859824238056,0.007480206756999837,0.12999999999999998
t1,561,0.0002365130581256646,0.010479835457585084,0.12999999999999998
t1,565,0.0007626206800140879,0.008418490468001461,0.18000000000000005
t1,589,-0.00155377695264895,0.009062971795672083,0.13999999999999999
t1,590,0.0008974717948234548,0.009530504142020555,0.13999999999999999
t1,601,0.00035841890031456633,0.007822423394411256,0.15000000000000008
t1,602,8.340950114182659e-5,0.011251804719406693,0.16000000000000006
t1,610,8.456553290108903e-5,0.011928130039006767,0.13999999999999999
t1,616,-0.001421152486940218,0.007491536690131593,0.15000000000000008
t1,621,0.0003148337736580976,0.006687332118364408,0.19000000000000009
t1,630,-0.0004631937834366854,0.007518721903915408,0.15000000000000005
t1,635,-0.0007686741794215822,0.007181944736213193,0.1500000000000001
t1,652,-0.0009409901999739986,0.008896503826131883,0.13999999999999999
t1,661,-0.0001880413040085221,0.007351984742328756,0.15000000000000013
t1,685,8.216182219271405e-5,0.006400000109915478,0.12999999999999998
t1,688,0.0006005737692347994,0.0067348156101859685,0.1999999999999999
t1,694,-0.0008306038496952993,0.009354407996187437,0.15000000000000002
t1,698,0.0012693775175364012,0.007493258399848935,0.17999999999999997
t1,702,-0.0019203801402860158,0.010715669617352161,0.13999999999999999
t1,712,1.828433647881097e-5,0.0073346496295964405,0.14000000000000004
t1,715,-0.00016091161450756237,0.005694064286914772,0.12000000000000005
t1,748,-0.00046737445525821985,0.008249951635013297,0.13999999999999999
t1,763,0.0014714042064677166,0.005176131772956591,0.15000000000000005
t1,786,0.0008943729664852273,0.009742959763825833,0.17000000000000004
t1,793,0.000803159077895781,0.00819900161866994,0.16000000000000006
t1,828,0.002419623896316081,0.009523522266759399,0.15000000000000008
t1,830,-0.0013959957533779775,0.008610441711800351,0.16999999999999998
t1,843,5.786950901474692e-5,0.009485475876773546,0.18000000000000005
t1,866,0.002569251887742318,0.011693517854726308,0.15000000000000005
t1,895,0.0003072166717626621,0.00791451731269339,0.12999999999999998
t1,906,-0.00019773213977806442,0.011441096278580995,0.16999999999999987
t1,913,-0.0023134656618409317,0.008354909893541132,0.17000000000000012
t1,928,0.0014944535076432004,0.008448992172457344,0.13000000000000003
t1,949,0.0021176306112477873,0.01413949921474494,0.13999999999999999
t1,957,-0.0017613466919962086,0.007917420216034553,0.1600000000000001
t1,982,0.00010226179596311895,0.0052422709019730096,0.14999999999999997
t1,993,-0.0024245582970388478,0.013292968527291395,0.15000000000000013
t1,995,0.00035886334975290796,0.006643449000492329,0.17
t1,1001,0.0008597041809164338,0.009075792017417875,0.18
t1,1008,-0.00072220673128715,0.00875611761233071,0.15000000000000008
t1,1022,-0.002516883104054196,0.012710383400977144,0.17
t1,1050,-0.0002196578361089117,0.003990621355743372,0.09999999999999995
t1,1054,-0.0016261324051021465,0.007147321039781188,0.17000000000000004
t1,1072,0.003938773985666059,0.015076459756326223,0.16000000000000003
t1,1085,0.0018887011322874896,0.007950558331197018,0.12
t1,1093,-0.0018803940824077831,0.011163209645021828,0.13999999999999999
t1,1095,0.0015414554172796485,0.0071072405412648185,0.12000000000000005
t1,1100,-0.002235699184602106,0.010122583784710941,0.18000000000000005
t1,1127,-0.0008572103949382178,0.011917253226666698,0.12999999999999992
t1,1128,-0.0016199582881347957,0.008575265768233689,0.16000000000000017
t1,1131,0.0005374730264346611,0.007152154927136258,0.16999999999999998
t1,1163,0.0006764740568180136,0.007261753672620644,0.16000000000000003
t1,1167,-2.536778829722299e-5,0.008348318386967582,0.15000000000000005
t1,1179,0.0008239922781402598,0.00666454919215356,0.19000000000000014
t1,1180,0.0005915250492389946,0.008027389212121224,0.12999999999999998
t1,1181,-0.001161257225652308,0.007643887514958617,0.16000000000000011
t1,1182,-0.0016940782747000875,0.009457278400527014,0.13999999999999999
t1,1183,-0.00012504931872717582,0.007700197957275213,0.12999999999999998
t1,1198,-0.0017894839486213194,0.007423578530073307,0.17000000000000004
t1,1199,0.0025308468949911483,0.01011113619131313,0.18
t1,1205,-0.0033049294814321106,0.013165835943708952,0.20000000000000004
t1,1223,0.00012157880144274735,0.004310895471727965,0.09999999999999995
t1,1244,-0.0004822297424915597,0.008028284140134932,0.15000000000000008
t1,1259,0.0014977688055478327,0.009096614989489863,0.15000000000000008
t1,1278,0.0012331511311777972,0.009063436382265285,0.17000000000000004
t1,1309,0.0013490860048815138,0.006255751670434143,0.13999999999999999
t1,1325,-0.00013701335554628508,0.0024322909554137556,0.13000000000000003
t1,1327,-0.0059815925344483345,0.022948533854568246,0.17000000000000007
t1,1328,-0.0013505467105059577,0.0059947172028228845,0.18000000000000013
t1,1334,-0.000950560385396384,0.013151687946417029,0.17000000000000015
t1,1368,0.001145943415183219,0.013059368809514074,0.12999999999999998
t1,1375,-0.00035370746273786526,0.008911110117341312,0.17999999999999997
t1,1378,0.0025956921890341908,0.011675905874607572,0.16000000000000011
t1,1387,0.0015138610352070305,0.006167833638736156,0.17000000000000004
t1,1408,0.00031625377505655004,0.009025911110593351,0.1999999999999999
t1,1425,0.0006164614950944986,0.007115792216374552,0.15000000000000002
t1,1437,0.0001919447127154308,0.00971756843288185,0.1700000000000001
t1,1454,0.00027725571055382104,0.007548275429471702,0.13999999999999999
t1,1457,-0.00040849624163199734,0.012482924187483072,0.17000000000000004
t1,1459,-0.0005066209469847036,0.0056586737099721595,0.12999999999999998
t1,1479,-0.0016728787583295776,0.01030824775050806,0.19
t1,1487,-0.0014348253577920753,0.010394983005574756,0.17999999999999997
t1,1495,-0.000994730571854826,0.00767496184284092,0.1500000000000001
t1,1501,0.0008300417274363643,0.006246973373549927,0.17000000000000004
t1,1503,-0.00010614250915396476,0.010138101817627384,0.17000000000000004
t1,1507,0.0008419420072437889,0.011159464917439542,0.1999999999999999
t1,1515,-0.0011029382965727556,0.00866052754965634,0.13999999999999999
t1,1584,-0.0006702485542499168,0.007032937505558341,0.15000000000000008
t1,1593,-0.005926357199758957,0.016210032786513527,0.17999999999999988
t1,1595,-0.0013372312614415385,0.006813898830376167,0.18000000000000002
t1,1612,0.001272973220276841,0.007695531641284331,0.17999999999999997
t1,1617,0.001787309277497993,0.009951388903270277,0.15000000000000002
t1,1619,-0.0010800919310868518,0.005007244638395152,0.11
t1,1623,-0.001218963519907644,0.005487769837994332,0.13999999999999999
t1,1624,0.0008311158439486251,0.006479205445886083,0.19
t1,1632,0.0009869149928734213,0.0076447192505943225,0.18999999999999995
t1,1677,0.0010299400513898024,0.007676000432108254,0.13999999999999999
t1,1687,0.00016150235469924277,0.008583926714146338,0.10999999999999997
t1,1697,-0.000416551004091435,0.007472605635251917,0.19000000000000003
t1,1716,-0.0019569342414391283,0.008750043665286688,0.18000000000000013
t1,1731,0.0005806091460459512,0.0057392541596563,0.16999999999999998
t1,1750,0.0005195493947570379,0.011580774914413266,0.13999999999999999
t1,1790,-0.0005476599876572647,0.004875211544237678,0.13000000000000006
t1,1794,0.00031354746107436295,0.008042030772236667,0.1999999999999999
t1,1804,0.0010009921378303227,0.006783922819760958,0.13999999999999993
t1,1807,0.0012245693769652418,0.009287874095673571,0.19000000000000014
t1,1812,-0.0013488104649586011,0.009260853307894942,0.12000000000000006
t1,1822,0.001825038650627855,0.009636879135438288,0.16999999999999996
t1,1828,-0.000542547303129751,0.0072722722369622924,0.15000000000000008
t1,1841,0.0010754287841049203,0.008476051323735018,0.13000000000000006
t1,1844,-0.0007200737185246542,0.008922068430151718,0.16000000000000006
t1,1903,-0.0011192477220006308,0.006156393471396916,0.15000000000000016
t1,1905,0.00026220419627883925,0.006818295427784922,0.16000000000000006
t1,1917,-0.0017430644473545231,0.00870864623560649,0.18
t1,1925,-0.0003689708205468106,0.006437830225558194,0.09999999999999995
t1,1953,-0.003659891570847257,0.011769345804650415,0.19000000000000003
t1,1956,-0.0007828867354545946,0.007728607524879199,0.1599999999999999
t1,1967,-0.00019093508070832884,0.00713568541408769,0.13999999999999999
t1,1974,4.207279671624823e-5,0.00728992374122364,0.15000000000000013
t1,1978,-0.0007981480169445312,0.007043772806553736,0.16999999999999993
t1,1979,-0.001218395187448295,0.009074885454491696,0.13999999999999999
t1,1980,0.0006691090696827986,0.008645536011718248,0.16000000000000017
t1,1982,-0.0006473257595788323,0.007324677874162049,0.1600000000000002
t1,2014,-0.001602304718413922,0.008083995340705941,0.1800000000000002
t1,2015,-0.00013063195503300114,0.007007614556324027,0.18000000000000002
t1,2027,0.00255250786821944,0.010661439863463547,0.12999999999999998
t1,2030,-0.0005251834629201276,0.006858549680618367,0.14999999999999997
t1,2039,-0.001173551257233172,0.009579856807907449,0.12999999999999998
t1,2052,-0.0007978595794923636,0.00747908720766894,0.16000000000000003
t1,2059,-0.0010754556387369651,0.00723175005097558,0.12999999999999998
t1,2077,-0.0013963758165412364,0.007428663609048872,0.15000000000000005
t1,2084,0.001847704005314456,0.011215213287000779,0.15999999999999995
t1,2097,-6.970518323431372e-5,0.0071243823559100665,0.16000000000000003
t1,2099,-0.0013964825957347251,0.00944049526489969,0.15999999999999995
t1,2108,0.001740971627598015,0.010923843563380596,0.18000000000000005
t1,2113,-0.0006329310251500827,0.004806428036534603,0.13999999999999993
t1,2117,-0.0036040034075286997,0.01377589736844693,0.16999999999999993
t1,2123,0.0014117513868128647,0.0075251487770916625,0.13999999999999999
t1,2143,-0.0009322014457077873,0.008785293096528087,0.21000000000000005
t1,2156,0.0005405225275526436,0.008827485982345352,0.12000000000000005
t1,2157,0.0018011984138572986,0.009769978374514479,0.16000000000000017
t1,2164,-0.0016009113718202057,0.007817970596473276,0.15000000000000008
t1,2172,0.0013178248255803675,0.007756929368265593,0.20000000000000004
t1,2213,0.0022791964286073864,0.010461855444526269,0.16000000000000006
t1,2240,-0.0015947107556773799,0.008512257377050563,0.16000000000000003
t1,2243,0.0002975281136039713,0.008757103248313403,0.1600000000000001
t1,2247,0.0004716542114624839,0.006209568803240682,0.13000000000000003
t1,2257,-0.0005521936330437595,0.008000650431778951,0.16000000000000006
t1,2267,0.0015116841773018487,0.012205931265582564,0.15000000000000008
t1,2269,0.000398612548658516,0.00983767611955615,0.16000000000000003
t1,2285,0.0003038093408638945,0.011457329065614906,0.18000000000000005
t1,2287,0.0014855635365402554,0.008800895034936019,0.15
t1,2295,-0.0006176934199902758,0.01044892567481398,0.16000000000000003
t1,2301,-0.0024412953012804854,0.016553702062731712,0.17000000000000012
t1,2325,0.0016138054769770152,0.009020629010031771,0.12
t1,2330,-0.0006442460194375206,0.005080024872503812,0.13000000000000003
t1,2348,-0.0027617657182311323,0.014344172420646065,0.18
t1,2361,-0.0008159097151085652,0.005979389381072106,0.15000000000000008
t1,2370,-0.0020996830450101616,0.009893557475885936,0.21999999999999986
t1,2371,-0.0005445153134649253,0.007010221071344463,0.15000000000000008
t1,2388,0.0014670002645985134,0.009377787948864263,0.15999999999999995
t1,2391,0.0007105692895283572,0.0074718994293422126,0.14
t1,2421,0.0004768582995165451,0.009513923547938351,0.17000000000000007
t1,2424,0.0013790183516325548,0.011628414064964697,0.16000000000000003
t1,2425,0.0007180135052672018,0.007191915169250646,0.15
t1,2437,-0.0003672042999096785,0.008308438954889554,0.15000000000000008
t1,2455,0.002177786895656618,0.008265326584966556,0.15000000000000013
t1,2460,-0.00046671422947644774,0.006713765564916676,0.17000000000000004
t1,2461,-0.0016138092442655443,0.012906382155837781,0.13999999999999999
t1,2465,0.0021509158962721977,0.009296630938869989,0.19
t1,2481,-0.0008274619396064271,0.009384089396572814,0.15000000000000013
t1,2484,8.297738071562153e-5,0.007011747104590896,0.1500000000000001
t1,2485,0.00035970175623822957,0.006918927749647435,0.15999999999999992
t1,2489,0.0016332661707496364,0.007731683620221623,0.18000000000000005
t1,2495,-0.003008272513671795,0.014382447771369595,0.19000000000000014
t1,2502,0.0010965908330826052,0.009323887590687243,0.20999999999999994
t1,2504,9.518221003170002e-5,0.008051318902124951,0.17000000000000004
t1,2506,0.0007826109184365511,0.007038279821272939,0.17999999999999997
t1,2526,0.0005015331349562225,0.00940316816643363,0.15000000000000005
t1,2540,-0.0006199563016946812,0.007198650387838987,0.1800000000000001
t1,2543,0.001271094460182558,0.006533797567157527,0.16000000000000017
t1,2568,-0.0003780215233851602,0.0076516299935224415,0.13999999999999999
t1,2579,0.0004566109444164361,0.009340804360907742,0.16999999999999996
t1,2580,-0.00040840772888458204,0.00592943642645151,0.12000000000000005
t1,2587,-0.0013149224157813868,0.010870931155336284,0.14
t1,2593,-0.0008110156433822675,0.006840405156856898,0.19000000000000003
t1,2601,0.00183404207759517,0.013516054840346183,0.16000000000000006
t1,2611,0.0026042639800047196,0.009627477220620627,0.21
t1,2619,0.0004938710562022517,0.007592420510326037,0.15000000000000002
t1,2620,-0.0026012109795350994,0.012166447034693181,0.13000000000000006
t1,2627,0.0003517138296866997,0.008567268911437219,0.18000000000000013
t1,2630,0.0007260778506137719,0.007840327913888853,0.16999999999999998
t1,2631,0.0002450377519204422,0.006005391076531414,0.16000000000000003
t1,2633,0.0004117995576380653,0.009381058844401814,0.15000000000000002
t1,2635,0.0024610411509507716,0.010660480700000861,0.17000000000000012
t1,2650,0.00018393910707094967,0.005454636572152896,0.13999999999999999
t1,2651,-0.001792046301913517,0.008318713456911125,0.19000000000000014
t1,2659,-0.0023647980282804756,0.008522770751698737,0.17000000000000004
t1,2673,-0.00016738256432027125,0.006402382815215747,0.2100000000000001
t1,2689,0.0005514165130502448,0.010590503837867814,0.1299999999999999
t1,2709,0.0002852411065849613,0.008561010994069295,0.16000000000000003
t1,2711,0.00021281345033838243,0.007886131428169272,0.17000000000000012
t1,2722,-0.0011742713893852378,0.006580463749362993,0.17999999999999988
t1,2732,-0.002982213881230947,0.011701722714002782,0.15000000000000005
t1,2758,9.49658484370241e-5,0.005296572761346485,0.15000000000000013
t1,2760,-0.0010628582345382502,0.005466765615365361,0.17000000000000007
t1,2789,0.0014896410014156715,0.008550250068315958,0.15000000000000005
t1,2792,-0.0007671003091130171,0.007455695759616826,0.10000000000000006
t1,2799,-0.0010444454111641082,0.013117612339274921,0.18000000000000002
t1,2807,-0.00028737587835596975,0.009609519647101168,0.1900000000000001
t1,2812,0.0012478422015246126,0.005292260605163036,0.13999999999999993
t1,2818,-0.0012272396167692231,0.007126515343779869,0.11999999999999994
t1,2822,-0.0006580762821134554,0.004512448794172605,0.18000000000000002
t1,2823,-0.00031172862948990903,0.007886114526163923,0.1500000000000001
t1,2833,-0.0007774564388117933,0.006479888275697477,0.12000000000000005
t1,2836,0.0006874485663714335,0.008785580450104859,0.16
t1,2850,-0.0006202679481563664,0.0106479986304946,0.19999999999999996
t1,2851,0.0009330581214248364,0.009157241453538032,0.19999999999999993
t1,2860,0.0016777871538634526,0.012489338057938497,0.16999999999999998
t1,2868,0.0005732621993887431,0.00539471188091852,0.14
t1,2914,-0.0015938756632677886,0.011206625941639816,0.16000000000000006
t1,2935,0.0019938442013572527,0.008463842839340256,0.12999999999999998
t1,2939,-0.0022874295477467626,0.01064515770980754,0.1500000000000001
t1,2956,0.001529843258346492,0.008796439437873643,0.19000000000000003
t1,2975,0.0010349142703457046,0.006088116948735065,0.14
t1,2977,0.0007466524023501534,0.00727787610715096,0.16000000000000003
t1,2978,-9.460147410694644e-5,0.0071287677710510965,0.12000000000000005
t1,2988,0.0020942936301004173,0.007432509049248083,0.16000000000000006
t1,2993,0.0006716670532504631,0.006284048735866802,0.17000000000000018
t1,2994,0.0002704574982729546,0.005887898307632182,0.17000000000000004
t1,3021,-0.00011050577111143362,0.009578515482568436,0.15000000000000005
t1,3036,0.0021415040005365936,0.009977381853609798,0.16000000000000006
t1,3049,0.0037755639234704833,0.012321760576532424,0.18999999999999995
t1,3052,-4.598252231715617e-5,0.005795667640542731,0.16000000000000011
t1,3071,0.00037745797677731223,0.008703698831737383,0.1899999999999999
t1,3076,-0.001078478751822665,0.008934293060409375,0.17000000000000004
t1,3077,-0.00042039898234078727,0.0061251520267451435,0.18000000000000005
t1,3102,0.0012665100601282223,0.011271348011566797,0.12000000000000005
t1,3121,-0.001061369700748001,0.005566310322725304,0.15000000000000016
t1,3122,0.0002537396574454036,0.008690536153347552,0.16000000000000011
t1,3154,0.0008380366047657026,0.008797111730014549,0.1800000000000001
t1,3155,0.0008861457473871747,0.006594041028588113,0.15999999999999995
t1,3160,-0.0017881492779676488,0.007266441789153657,0.12000000000000002
t1,3163,0.002956392145126593,0.009890252937821793,0.1900000000000001
t1,3169,-0.0007413085453856215,0.011960267955578707,0.1600000000000002
t1,3188,0.0006333481534242301,0.00856638054813167,0.17000000000000007
t1,3190,0.00017775750479740682,0.010033390888963104,0.15000000000000005
t1,3197,0.0005533969068879897,0.005348095365371178,0.11
t1,3204,0.000947779719049087,0.006732114989454527,0.18999999999999984
t1,3211,0.003031421689186785,0.010577138605227836,0.1500000000000001
t1,3220,-0.00015620053524589573,0.005080506991012942,0.13999999999999999
t1,3226,-4.24119331798403e-5,0.007901917446519236,0.1999999999999999
t1,3232,0.0023184460460092264,0.009807002367627007,0.19000000000000006
t1,3235,-0.00037311055319641615,0.005559253477521929,0.13999999999999999
t1,3243,0.00023778301752720195,0.007139429215455105,0.1600000000000002
t1,3252,0.0008967787162064697,0.00886542331663411,0.17999999999999997
t1,3253,0.0005424055949087429,0.007501043122813088,0.15000000000000008
t1,3255,0.0010086710053888919,0.007993558138482909,0.18000000000000002
t1,3303,-0.0004421284585941608,0.0068839363417526715,0.13999999999999999
t1,3306,0.0004277256515178882,0.011711920167181073,0.16
t1,3311,-0.0008605132530089188,0.006279596360676747,0.15000000000000008
t1,3319,0.0011337828041010495,0.010237403088005944,0.12999999999999998
t1,3321,0.0010934776769144278,0.010752701052477184,0.17999999999999997
t1,3335,0.0008712705054032234,0.00804310502966364,0.16000000000000006
t1,3346,0.0001460624319855096,0.005633602400312991,0.1500000000000001
t1,3363,-0.000333631171123277,0.006003025001832709,0.11999999999999991
t1,3369,0.0008670882471254387,0.009267933642770341,0.22000000000000008
t1,3373,-0.003057507004862853,0.009080112010925805,0.18000000000000013
t1,3375,0.00044176525885507116,0.009807970765032321,0.19000000000000017
t1,3384,-0.00110676138011297,0.007811980467997435,0.15000000000000008
t1,3387,0.0002795112242551454,0.005842397226720403,0.15000000000000008
t1,3391,0.00013651645412545072,0.004348059695759064,0.16000000000000006
t1,3423,-0.00016941962923868484,0.00735374029410211,0.16
t1,3432,-1.372193329807314e-5,0.004566638096455767,0.12999999999999998
t1,3450,-0.0016934030138767207,0.008084977120060973,0.15000000000000013
t1,3458,0.00202349499960106,0.015637408099235865,0.13999999999999999
t1,3461,0.0017819624376633689,0.008344332435434743,0.20000000000000007
t1,3466,0.001638698188744744,0.008125234056751411,0.17000000000000004
t1,3471,0.0014764192825215872,0.00859187849928633,0.15000000000000005
t1,3483,-0.0004901777772375994,0.005205117051095274,0.16000000000000003
t1,3494,-0.0007022237216765478,0.005715893581318159,0.12999999999999998
t1,3499,-0.0006499613763530354,0.007070607827978094,0.12000000000000005
t1,3504,0.00048575012731434734,0.006112160899320204,0.11
t1,3512,0.00047048874543892405,0.009113726430104494,0.13999999999999999
t1,3533,-0.005120830450718445,0.016932621791816666,0.20000000000000004
t1,3534,0.00047889000863799884,0.008445639546698188,0.13000000000000003
t1,3539,-0.0008219585712973774,0.007742853462387184,0.13999999999999999
t1,3541,0.00101340353300145,0.009123399178101595,0.18000000000000008
t1,3547,-0.0005403896961976559,0.010044252270298013,0.15000000000000005
t1,3558,-0.000774536507115176,0.005737608745789846,0.13999999999999987
t1,3565,-0.002342521968178811,0.008741955557255907,0.16000000000000006
t1,3583,-0.0007486659206530007,0.008152731099468874,0.13000000000000003
t1,3586,0.0010179430068794346,0.006685958062260528,0.13999999999999999
